symbol,status,display_label,signal,previous_signal,signal_date,sector,industry,trend,momentum,optionable,reason
TXNM,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Utilities,Utilities - Regulated Electric,DOWNTREND,MOVING DOWN,,No active BUY transition
TXO,UNCHANGED,UNCHANGED,,,,Energy,Oil & Gas E&P,,,,Previously inactive symbol is absent
TXRH,REMOVED,❌ REMOVED,SELL,BUY,"Aug 17, 2026",Discretionary,Restaurants,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
TXT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Industrials,Aerospace & Defense,DOWNTREND,MOVING DOWN,,No active BUY transition
TY,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Financials,Closed-End Fund - Equity,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TYG,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Financials,Closed-End Fund - Equity,NEUTRAL,MOVING UP,,No active BUY transition
TYL,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Technology,Software - Application,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TYRA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Health Care,Biotechnology,DOWNTREND,MOVING UP,,No active BUY transition
U,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 29, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
UAL,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Industrials,Airlines,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
UAN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Materials,Agricultural Inputs,UPTREND,MOVING DOWN,,No active BUY transition
UBCP,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Financials,Banks - Regional,,,,Prior BUY is missing or no longer rated BUY
UBER,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Technology,Software - Application,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
UBS,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 12, 2026",Financials,Banks - Diversified,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
UBSI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
UCTT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Technology,Semiconductor Equipment & Materials,DOWNTREND,MOVING UP,,No active BUY transition
UDR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Real Estate,REIT - Residential,DOWNTREND,MOVING DOWN,,No active BUY transition
UE,UNCHANGED,UNCHANGED,,SELL,"Jul 31, 2026",Real Estate,REIT - Retail,,,,Previously inactive symbol is absent
UEC,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Energy,Uranium,,,,Prior BUY is missing or no longer rated BUY
UFCS,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Financials,Insurance - Property & Casualty,UPTREND,MOVING DOWN,,No active BUY transition
UFPI,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 29, 2026",Materials,Lumber & Wood Production,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
UFPT,LEADER,🚀 LEADER,BUY,BUY,"Jul 31, 2026",Health Care,Medical Devices,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
UGI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Utilities,Utilities - Regulated Gas,DOWNTREND,MOVING DOWN,,No active BUY transition
UHAL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Industrials,Rental & Leasing Services,UPTREND,MOVING DOWN,,No active BUY transition
UHAL/B,UNCHANGED,UNCHANGED,,,,Industrials,Rental & Leasing Services,UPTREND,,,No active BUY transition
UHS,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 28, 2026",Health Care,Medical Care Facilities,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
UHT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Real Estate,REIT - Healthcare Facilities,DOWNTREND,MOVING DOWN,,No active BUY transition
UI,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 06, 2026",Technology,Communication Equipment,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
UL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Staples,Household & Personal Products,UPTREND,MOVING DOWN,,No active BUY transition
ULH,REMOVED,❌ REMOVED,,BUY,"Aug 04, 2026",Industrials,Trucking,,,,Prior BUY is missing or no longer rated BUY
ULS,UNCHANGED,UNCHANGED,,,,Industrials,Specialty Business Services,DOWNTREND,,,No active BUY transition
ULTA,REMOVED,❌ REMOVED,SELL,BUY,"Aug 17, 2026",Discretionary,Specialty Retail,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
UMAC,UNCHANGED,UNCHANGED,,,,Technology,Computer Hardware,UPTREND,,,No active BUY transition
UMBF,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 17, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
UMC,UNCHANGED,UNCHANGED,,SELL,"Jul 10, 2026",Technology,Semiconductors,,,,Previously inactive symbol is absent
UMH,REMOVED,❌ REMOVED,,BUY,"Aug 12, 2026",Real Estate,REIT - Residential,,,,Prior BUY is missing or no longer rated BUY
UNB,UNCHANGED,UNCHANGED,,SELL,"Jul 28, 2026",Financials,Banks - Regional,,,,Previously inactive symbol is absent
UNF,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 05, 2026",Industrials,Specialty Business Services,UPTREND,MOVING DOWN,,No active BUY transition
UNFI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 05, 2026",Staples,Food Distribution,DOWNTREND,MOVING DOWN,,No active BUY transition
UNH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Health Care,Healthcare Plans,DOWNTREND,MOVING DOWN,,No active BUY transition
UNM,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Financials,Insurance - Life,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
UNP,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Industrials,Railroads,UPTREND,MOVING DOWN,,No active BUY transition
UNTY,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
UPBD,UNCHANGED,UNCHANGED,,SELL,"Jul 27, 2026",Technology,Software - Application,,,,Previously inactive symbol is absent
UPS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 28, 2026",Industrials,Integrated Freight & Logistics,DOWNTREND,MOVING DOWN,,No active BUY transition
UPST,UNCHANGED,UNCHANGED,,,,Financials,Credit Services,UPTREND,,,No active BUY transition
URBN,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Discretionary,Apparel Retail,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
URGN,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
URI,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Rental & Leasing Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
USAC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 28, 2026",Energy,Oil & Gas Equipment & Services,NEUTRAL,MOVING DOWN,,No active BUY transition
USAR,UNCHANGED,UNCHANGED,,,,Materials,Other Industrial Metals & Mining,,,,Previously inactive symbol is absent
USAU,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Materials,Gold,,,,Prior BUY is missing or no longer rated BUY
USB,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
USCB,UNCHANGED,UNCHANGED,,SELL,"Aug 06, 2026",Financials,Banks - Regional,,,,Previously inactive symbol is absent
USFD,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Staples,Food Distribution,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
USLM,LEADER,🚀 LEADER,BUY,BUY,"Jul 23, 2026",Materials,Building Materials,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
USNA,UNCHANGED,UNCHANGED,,SELL,"Jul 22, 2026",Staples,Packaged Foods,,,,Previously inactive symbol is absent
UTF,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 02, 2026",Financials,Closed-End Fund - Equity,DOWNTREND,MOVING DOWN,,No active BUY transition
UTG,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Equity,UPTREND,,,No active BUY transition
UTHR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 14, 2026",Health Care,Drug Manufacturers - Specialty & Generic,DOWNTREND,MOVING DOWN,,No active BUY transition
UTI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Staples,Education & Training Services,DOWNTREND,MOVING DOWN,,No active BUY transition
UTL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Utilities,Utilities - Diversified,UPTREND,MOVING DOWN,,No active BUY transition
UTMD,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 04, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
UTZ,UNCHANGED,UNCHANGED,,SELL,"Aug 07, 2026",Staples,Packaged Foods,,,,Previously inactive symbol is absent
UUUU,REMOVED,❌ REMOVED,,BUY,"Aug 11, 2026",Energy,Uranium,,,,Prior BUY is missing or no longer rated BUY
UVE,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Financials,Insurance - Property & Casualty,UPTREND,MOVING DOWN,,No active BUY transition
UVSP,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Financials,Banks - Regional,NEUTRAL,MOVING DOWN,,No active BUY transition
UVV,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Staples,Tobacco,DOWNTREND,MOVING DOWN,,No active BUY transition
UYSC,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
V,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Financials,Credit Services,UPTREND,MOVING DOWN,,No active BUY transition
VAC,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Discretionary,Resorts & Casinos,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VALE,UNCHANGED,UNCHANGED,,SELL,"Aug 12, 2026",Materials,Other Industrial Metals & Mining,,,,Previously inactive symbol is absent
VALU,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Financials,Financial Data & Stock Exchanges,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VBF,UNCHANGED,UNCHANGED,,SELL,"Jul 13, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
VC,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Discretionary,Auto Parts,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VCEL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 20, 2026",Health Care,Biotechnology,NEUTRAL,MOVING DOWN,,No active BUY transition
VCTR,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Financials,Asset Management,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VCV,REMOVED,❌ REMOVED,,BUY,"Aug 13, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
VCYT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Health Care,Diagnostics & Research,DOWNTREND,MOVING DOWN,,No active BUY transition
VECO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 01, 2026",Technology,Semiconductor Equipment & Materials,DOWNTREND,MOVING UP,,No active BUY transition
VEEE,UNCHANGED,UNCHANGED,,SELL,"Jul 22, 2026",Discretionary,Recreational Vehicles,,,,Previously inactive symbol is absent
VEEV,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Health Care,Health Information Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VEL,UNCHANGED,UNCHANGED,,SELL,"Aug 14, 2026",Financials,Mortgage Finance,,,,Previously inactive symbol is absent
VEON,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Communication,Telecom Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VERA,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 06, 2026",Health Care,Biotechnology,DOWNTREND,MOVING UP,,No active BUY transition
VERX,REMOVED,❌ REMOVED,,BUY,"Aug 14, 2026",Technology,Software - Application,,,,Prior BUY is missing or no longer rated BUY
VET,REMOVED,❌ REMOVED,,BUY,"Jul 23, 2026",Energy,Oil & Gas E&P,,,,Prior BUY is missing or no longer rated BUY
VFC,UNCHANGED,UNCHANGED,,SELL,"Jul 30, 2026",Discretionary,Apparel Manufacturing,,,,Previously inactive symbol is absent
VG,UNCHANGED,UNCHANGED,,,,Energy,Oil & Gas Midstream,,,,Previously inactive symbol is absent
VGM,REMOVED,❌ REMOVED,,BUY,"Aug 13, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
VHC,REMOVED,❌ REMOVED,,BUY,"Jul 27, 2026",Technology,Software - Infrastructure,,,,Prior BUY is missing or no longer rated BUY
VHI,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Materials,Chemicals,,,,Prior BUY is missing or no longer rated BUY
VIA,UNCHANGED,UNCHANGED,,,,Technology,Software - Application,UPTREND,,,No active BUY transition
VIAV,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Technology,Communication Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VICI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Real Estate,REIT - Diversified,DOWNTREND,MOVING UP,,No active BUY transition
VICR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Technology,Electronic Components,DOWNTREND,MOVING UP,,No active BUY transition
VIPS,UNCHANGED,UNCHANGED,,SELL,"Aug 13, 2026",Discretionary,Internet Retail,,,,Previously inactive symbol is absent
VIRT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 01, 2026",Financials,Capital Markets,NEUTRAL,MOVING UP,,No active BUY transition
VIST,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 17, 2026",Energy,Oil & Gas E&P,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
VITL,UNCHANGED,UNCHANGED,,SELL,"Aug 04, 2026",Staples,Farm Products,,,,Previously inactive symbol is absent
VIV,UNCHANGED,UNCHANGED,,SELL,"Jul 29, 2026",Communication,Telecom Services,,,,Previously inactive symbol is absent
VKTX,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Health Care,Biotechnology,DOWNTREND,MOVING UP,,No active BUY transition
VLGEA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Staples,Grocery Stores,NEUTRAL,MOVING DOWN,,No active BUY transition
VLO,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 17, 2026",Energy,Oil & Gas Refining & Marketing,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
VLT,UNCHANGED,UNCHANGED,,SELL,"Jul 17, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
VLTO,UNCHANGED,UNCHANGED,,,,Industrials,Pollution & Treatment Controls,UPTREND,,,No active BUY transition
VLY,REMOVED,❌ REMOVED,,BUY,"Aug 14, 2026",Financials,Banks - Regional,,,,Prior BUY is missing or no longer rated BUY
VMC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Materials,Building Materials,DOWNTREND,MOVING DOWN,,No active BUY transition
VMI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 02, 2026",Industrials,Conglomerates,DOWNTREND,MOVING UP,,No active BUY transition
VNME,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
VNO,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Real Estate,REIT - Office,NEUTRAL,MOVING DOWN,,No active BUY transition
VNOM,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Energy,Oil & Gas Midstream,DOWNTREND,MOVING DOWN,,No active BUY transition
VNT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Technology,Scientific & Technical Instruments,UPTREND,MOVING DOWN,,No active BUY transition
VOD,UNCHANGED,UNCHANGED,,SELL,"Aug 11, 2026",Communication,Telecom Services,,,,Previously inactive symbol is absent
VOR,UNCHANGED,UNCHANGED,,SELL,"Aug 10, 2026",Health Care,Biotechnology,,,,Previously inactive symbol is absent
VOYG,UNCHANGED,UNCHANGED,,,,Industrials,Aerospace & Defense,UPTREND,,,No active BUY transition
VPV,REMOVED,❌ REMOVED,,BUY,"Aug 12, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
VRDN,REMOVED,❌ REMOVED,,BUY,"Jul 27, 2026",Health Care,Biotechnology,,,,Prior BUY is missing or no longer rated BUY
VREX,REMOVED,❌ REMOVED,,BUY,"Jul 13, 2026",Health Care,Medical Devices,,,,Prior BUY is missing or no longer rated BUY
VRNS,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Technology,Software - Infrastructure,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VRSK,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Industrials,Consulting Services,DOWNTREND,MOVING DOWN,,No active BUY transition
VRSN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Technology,Software - Infrastructure,UPTREND,MOVING DOWN,,No active BUY transition
VRT,UNCHANGED,UNCHANGED,SELL,SELL,"Jun 30, 2026",Industrials,Electrical Equipment & Parts,NEUTRAL,MOVING UP,,No active BUY transition
VRTS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Financials,Asset Management,UPTREND,MOVING DOWN,,No active BUY transition
VRTX,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VSAT,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Technology,Communication Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VSEC,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VST,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Utilities,Utilities - Independent Power Producers,DOWNTREND,MOVING UP,,No active BUY transition
VSTS,UNCHANGED,UNCHANGED,,,,Industrials,Rental & Leasing Services,,,,Previously inactive symbol is absent
VSXY,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Discretionary,Apparel Retail,UPTREND,MOVING DOWN,,No active BUY transition
VTN,REMOVED,❌ REMOVED,,BUY,"Aug 11, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
VTOL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Energy,Oil & Gas Equipment & Services,UPTREND,MOVING DOWN,,No active BUY transition
VTR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Real Estate,REIT - Healthcare Facilities,NEUTRAL,MOVING DOWN,,No active BUY transition
VTRS,UNCHANGED,UNCHANGED,,SELL,"Aug 04, 2026",Health Care,Drug Manufacturers - Specialty & Generic,,,,Previously inactive symbol is absent
VTS,UNCHANGED,UNCHANGED,,,,Energy,Oil & Gas E&P,,,,Previously inactive symbol is absent
VTVT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Health Care,Biotechnology,DOWNTREND,MOVING DOWN,,No active BUY transition
VVV,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Discretionary,Auto & Truck Dealerships,DOWNTREND,MOVING DOWN,,No active BUY transition
VVX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING DOWN,,No active BUY transition
VZ,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Communication,Telecom Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
W,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Discretionary,Internet Retail,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
WAB,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 23, 2026",Industrials,Railroads,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
WABC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Financials,Banks - Regional,NEUTRAL,MOVING DOWN,,No active BUY transition
WAFD,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
WAL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
WASH,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
WAT,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Health Care,Diagnostics & Research,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
WATT,REMOVED,❌ REMOVED,,BUY,"Aug 12, 2026",Technology,Communication Equipment,,,,Prior BUY is missing or no longer rated BUY
WAY,UNCHANGED,UNCHANGED,,,,Health Care,Health Information Services,,,,Previously inactive symbol is absent
WBD,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Communication,Entertainment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
WBI,UNCHANGED,UNCHANGED,,,,Energy,Oil & Gas Equipment & Services,DOWNTREND,,,No active BUY transition
WBS,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
WCC,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Industrials,Industrial Distribution,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
WCN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 22, 2026",Industrials,Waste Management,NEUTRAL,MOVING DOWN,,No active BUY transition
WD,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Financials,Mortgage Finance,DOWNTREND,MOVING DOWN,,No active BUY transition
WDAY,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Technology,Software - Application,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
WDC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 06, 2026",Technology,Computer Hardware,DOWNTREND,MOVING UP,,No active BUY transition
WDFC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 16, 2026",Materials,Specialty Chemicals,DOWNTREND,MOVING DOWN,,No active BUY transition
WDI,UNCHANGED,UNCHANGED,,SELL,"Jul 16, 2026",Financials,Asset Management,,,,Previously inactive symbol is absent
WDS,UNCHANGED,UNCHANGED,,SELL,"Aug 12, 2026",Energy,Oil & Gas E&P,,,,Previously inactive symbol is absent
WEA,UNCHANGED,UNCHANGED,,SELL,"Jul 23, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
WEC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Utilities,Utilities - Regulated Electric,DOWNTREND,MOVING DOWN,,No active BUY transition
WENN,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
WES,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,No active BUY transition
